@relation 351565053244395_set0_1_highlevelenv10m-weka.filters.unsupervised.attribute.Remove-R1-6

@attribute nmean numeric
@attribute nmode numeric
@attribute nmedian numeric
@attribute nstddev numeric
@attribute nmin numeric
@attribute nmax numeric
@attribute nrange numeric
@attribute lmean numeric
@attribute lmode numeric
@attribute lmedian numeric
@attribute lstddev numeric
@attribute lmin numeric
@attribute lmax numeric
@attribute lrange numeric
@attribute mf1mean numeric
@attribute mf1mode numeric
@attribute mf1median numeric
@attribute mf1stddev numeric
@attribute mf1min numeric
@attribute mf1max numeric
@attribute mf1range numeric
@attribute mf2mean numeric
@attribute mf2mode numeric
@attribute mf2median numeric
@attribute mf2stddev numeric
@attribute mf2min numeric
@attribute mf2max numeric
@attribute mf2range numeric
@attribute mf3mean numeric
@attribute mf3mode numeric
@attribute mf3median numeric
@attribute mf3stddev numeric
@attribute mf3min numeric
@attribute mf3max numeric
@attribute mf3range numeric
@attribute location{Location1,Location2,UnclassifiedLocations,UncommonLocation10,UncommonLocation11,UncommonLocation3,UncommonLocation5,UncommonLocation6,UncommonLocation7,UncommonLocation8,UncommonLocation9}

@data
50.121923,50.448885,49.79917,0.325893,49.600139,50.448885,0.848746,4.009434,4,4,0.018867,4,4.047168,0.047168,-5.180002,-4.100006,-5.25,1.10917,-6.699997,-3.100006,3.599991,-6.260034,-4.332413,-6.357368,1.772834,-8.382294,-3.955689,4.426606,-23.059968,-22.316086,-23.056885,0.739814,-24.723648,-21.94571,2.777938,Location1
54.256843,55.833813,55.833813,2.666744,49.938593,61.221506,11.282914,4.009434,4,4,0.018867,4,4.047168,0.047168,-6.439994,-6.399994,-6.499985,0.251128,-6.899994,-5.800003,1.099991,-8.234739,-8.476486,-8.288116,0.399356,-8.947403,-7.628815,1.318588,-22.791435,-22.130905,-22.732788,0.72862,-24.07547,-21.853104,2.222366,Location1
50.827088,51.663975,50.370279,1.435274,48.497633,54.823032,6.325399,4.009434,4,4,0.018867,4,4.047168,0.047168,-5.963334,-5.800003,-5.900009,0.303841,-6.399994,-5.5,0.899994,-8.291249,-8.193924,-8.288116,0.205606,-8.759033,-7.723007,1.036026,-20.979602,-20.834534,-20.927124,0.471967,-21.94571,-20.001144,1.944566,Location1
58.016898,60.652375,58.938865,3.648776,42.076074,60.652375,18.576301,4.018923,4,4,0.031422,4,4.094892,0.094892,-5.693335,-5.800003,-5.700005,0.38029,-6.599991,-5,1.599991,-8.605194,-8.570648,-8.570648,0.249759,-9.22995,-8.005569,1.224381,-20.868486,-20.371552,-20.834534,0.440519,-21.94571,-20.001144,1.944566,Location1
55.708483,58.255066,58.255066,4.148253,42.076074,59.017029,16.940955,4.004717,4,4,0.01415,4,4.047168,0.047168,-5.796668,-5.600006,-5.800003,0.398731,-6.599991,-5,1.599991,-8.79984,-8.85321,-8.85321,0.247617,-9.135757,-8.288116,0.847641,-21.167885,-21.297531,-21.204926,0.435375,-21.853104,-20.371552,1.481552,Location1
49.533367,42.076074,45.187771,7.97057,42.076074,58.978035,16.901961,4.005896,4,4,0.015599,4,4.047168,0.047168,-6.059999,-5.800003,-6.100006,0.37647,-6.699997,-5.5,1.199997,-8.671125,-8.664841,-8.664841,0.217417,-9.135757,-8.288116,0.847641,-20.711067,-20.464127,-20.695633,0.42858,-21.482712,-19.815948,1.666764,Location1
42.074971,42.076074,42.076074,0.012282,41.9382,42.076074,0.137874,4.007861,4,4,0.017578,4,4.047168,0.047168,-6.353331,-6.699997,-6.599991,0.396423,-6.699997,-5.600006,1.099991,-10.316192,-10.265961,-10.313057,0.24041,-10.83107,-9.795044,1.036026,-22.825387,-23.056885,-22.964287,0.532337,-23.982864,-21.575317,2.407547,Location1
42.074358,42.076074,42.076074,0.01072,42.007411,42.076074,0.068664,4.009434,4,4,0.018867,4,4.047168,0.047168,-6.566661,-6.699997,-6.499993,0.310196,-7.099991,-6.100006,0.999985,-10.809085,-10.6427,-10.736877,0.363698,-11.867065,-10.265961,1.601104,-23.473575,-23.14949,-23.288368,0.674865,-25.92743,-22.22351,3.70392,Location1
45.137984,42.076074,42.076074,3.111298,42.076074,48.299467,6.223393,4.005241,4,4,0.014823,4,4.047168,0.047168,-6.739994,-6.599991,-6.699997,0.302875,-7.399994,-6.100006,1.299988,-11.135587,-11.207794,-11.207794,0.211561,-11.584534,-10.736877,0.847657,-24.362511,-24.26065,-24.353256,0.451331,-25.649628,-23.242065,2.407563,Location1
46.017179,42.076074,42.076074,5.01352,42.076074,58.679863,16.603789,4.004717,4,4,0.01415,4,4.047168,0.047168,-6.733326,-6.699997,-6.699997,0.263735,-7.399994,-6.299988,1.100006,-11.11989,-11.207794,-11.113617,0.18187,-11.396149,-10.548508,0.847641,-24.115585,-23.982864,-24.029167,0.485107,-25.094025,-22.779083,2.314942,Location1
42.070259,42.076074,42.076074,0.034644,41.583625,42.076074,0.492449,4.008576,4,4,0.018192,4,4.047168,0.047168,-6.769993,-6.899994,-6.749992,0.300168,-7.399994,-6.299988,1.100006,-11.465227,-11.678711,-11.490341,0.272896,-11.961258,-10.925232,1.036026,-24.63722,-24.445847,-24.538445,0.527583,-25.649628,-23.427277,2.222351,Location1
59.06989,76.470789,50.021185,16.925398,42.076074,76.470789,34.394714,4.010482,4,4,0.01961,4,4.047168,0.047168,-6.873326,-7.099991,-6.899994,0.330588,-7.599991,-6.100006,1.499985,-11.782314,-11.301987,-11.819984,0.32928,-12.337982,-11.207794,1.130188,-24.958228,-25.279236,-25.00145,0.485135,-26.297806,-23.797668,2.500138,Location1
57.414795,67.524237,55.425703,9.710839,42.076074,67.524237,25.448163,4.004717,4,4,0.01415,4,4.047168,0.047168,-6.863325,-6.599991,-6.799988,0.25493,-7.599991,-6.599991,1,-12.451012,-12.808899,-12.432175,0.307984,-13.091461,-11.678711,1.41275,-26.106441,-26.020004,-26.020004,0.669842,-27.408981,-24.631042,2.777939,Location1
42.056891,42.076074,42.076074,0.070998,41.510939,42.076074,0.565135,4.008576,4,4,0.018192,4,4.047168,0.047168,-7.113327,-7.099991,-7.099991,0.215614,-7.599991,-6.599991,1,-12.319157,-12.337982,-12.337982,0.208343,-12.714737,-11.867065,0.847672,-25.39344,-25.279236,-25.464432,0.430146,-26.297806,-24.445847,1.851959,Location1
42.064193,42.076074,42.076074,0.033123,41.868434,42.076074,0.207641,4.009434,4,4,0.018867,4,4.047168,0.047168,-6.763325,-6.799988,-6.799988,0.228741,-7.399994,-6.399994,1,-11.46837,-11.490341,-11.490341,0.222458,-12.05545,-10.925232,1.130218,-23.992122,-23.797668,-23.890274,0.461349,-24.723648,-22.871689,1.851959,Location1
43.200697,42.076074,42.076074,2.470181,42.076074,49.035729,6.959654,4.004717,4,4,0.01415,4,4.047168,0.047168,-6.533327,-6.399994,-6.499993,0.279681,-7.399994,-6.100006,1.299988,-11.220353,-11.301987,-11.301987,0.275914,-11.961258,-10.736877,1.224381,-23.819274,-24.07547,-23.890274,0.520355,-24.723648,-22.593887,2.129761,Location1
47.744015,42.076074,48.627275,5.503347,42.076074,54.994726,12.918652,4.009434,4,4,0.018867,4,4.047168,0.047168,-6.843325,-6.899994,-6.899994,0.393857,-7.599991,-6.299988,1.300003,-11.301978,-11.207794,-11.301987,0.302757,-11.961258,-10.83107,1.130188,-23.504438,-23.242065,-23.473572,0.474625,-24.908844,-22.779083,2.129761,Location1
46.112494,42.076074,42.076074,4.669672,41.868434,51.572784,9.70435,4.009434,4,4,0.018867,4,4.047168,0.047168,-6.969993,-7.099991,-6.899994,0.297937,-7.599991,-6.399994,1.199997,-11.141865,-11.019424,-11.113617,0.190161,-11.490341,-10.736877,0.753464,-23.047621,-22.779083,-23.01059,0.524002,-24.631042,-22.22351,2.407532,Location1
52.828691,62.885255,48.595046,9.635105,42.076074,62.885255,20.809181,4.005241,4,4,0.014823,4,4.047168,0.047168,-6.796659,-6.599991,-6.849991,0.276265,-7.199997,-6.299988,0.900009,-11.1764,-11.207794,-11.160705,0.304057,-11.961258,-10.6427,1.318558,-23.319243,-23.612473,-23.242065,0.444782,-24.445847,-22.593887,1.85196,Location1
43.849875,42.076074,42.076074,3.023926,42.076074,49.004982,6.928908,4.008576,4,4,0.018192,4,4.047168,0.047168,-6.879993,-6.599991,-6.799988,0.376298,-7.599991,-6.100006,1.499985,-11.063381,-11.207794,-11.113617,0.254742,-11.584534,-10.454315,1.130219,-23.004411,-23.056885,-23.056885,0.489211,-24.26065,-21.94571,2.31494,Location1
42.065044,42.076074,42.076074,0.037404,41.9382,42.076074,0.137874,4.004717,4,4,0.01415,4,4.047168,0.047168,-6.879993,-6.399994,-6.799988,0.379825,-7.899994,-6.399994,1.5,-11.276863,-11.207794,-11.207794,0.218771,-11.678711,-10.83107,0.847641,-23.810012,-24.445847,-23.751366,0.540851,-24.816254,-22.964294,1.85196,Location1
42.054949,42.076074,42.076074,0.073662,41.798102,42.076074,0.277972,4.009434,4,4,0.018867,4,4.047168,0.047168,-6.996659,-7.099991,-7.099991,0.248306,-7.699997,-6.399994,1.300003,-11.568828,-11.396149,-11.490341,0.30284,-12.432175,-11.113617,1.318558,-24.180402,-24.168045,-24.168045,0.565142,-25.464432,-23.14949,2.314942,Location1
42.076074,42.076074,42.076074,0,42.076074,42.076074,0,4.004717,4,4,0.01415,4,4.047168,0.047168,-6.609994,-6.599991,-6.599991,0.315538,-7.099991,-6,1.099991,-11.000591,-11.207794,-10.972328,0.378611,-11.867065,-10.265961,1.601104,-23.001323,-23.519867,-23.103188,0.697706,-24.631042,-21.575317,3.055725,Location1
42.076074,42.076074,42.076074,0,42.076074,42.076074,0,4.005241,4,4,0.014823,4,4.047168,0.047168,-6.413328,-6.599991,-6.399994,0.342276,-7.399994,-5.800003,1.599991,-10.454328,-10.265961,-10.360153,0.343048,-11.678711,-10.077591,1.60112,-22.164856,-22.22351,-22.130905,0.703373,-24.723648,-21.01973,3.703918,Location1
50.656928,42.076074,42.076074,10.655043,42.076074,66.70113,24.625056,4.008576,4,4,0.018192,4,4.047168,0.047168,-6.25333,-6.399994,-6.349991,0.481475,-7.099991,-5.300003,1.799988,-10.454327,-9.795044,-10.360146,0.630397,-11.584534,-9.512482,2.072052,-22.711185,-21.575317,-22.547592,0.930885,-24.538452,-21.575317,2.963135,Location1
46.877646,42.076074,42.076074,8.107071,42.007411,61.115209,19.107798,4.005241,4,4,0.014823,4,4.047168,0.047168,-6.189998,-6.299988,-6.299988,0.434622,-7.099991,-5.5,1.599991,-9.42459,-9.22995,-9.41832,0.338651,-9.983398,-8.664841,1.318557,-20.927129,-20.741928,-20.788231,0.573311,-22.871689,-20.09375,2.777939,Location1
42.067802,42.076074,42.076074,0.032743,41.9382,42.076074,0.137874,4.004288,4,4,0.01356,4,4.047168,0.047168,-5.986668,-5.900009,-5.900009,0.299699,-6.599991,-5.5,1.099991,-9.207965,-9.135757,-9.135757,0.252349,-9.700867,-8.759033,0.941834,-20.658594,-20.556732,-20.603035,0.34758,-21.482712,-20.001144,1.481568,Location1
42.076074,42.076074,42.076074,0,42.076074,42.076074,0,4.009434,4,4,0.018867,4,4.047168,0.047168,-5.583336,-5.5,-5.550003,0.346489,-6.599991,-4.800003,1.799988,-8.743333,-8.85321,-8.759033,0.214885,-9.41832,-8.476486,0.941834,-20.581433,-20.186356,-20.556732,0.583164,-22.501297,-19.723358,2.777939,Location1
46.75588,49.714429,49.714429,3.95965,40.90646,50.831585,9.925125,4.014206,4,4,0.03035,4,4.094892,0.094892,-5.573337,-5.5,-5.600006,0.342474,-6.299988,-4.800003,1.499985,-8.222183,-8.288116,-8.24102,0.22961,-8.947403,-7.8172,1.130203,-19.615325,-19.630753,-19.58445,0.689252,-21.667908,-18.426987,3.240921,Location1
42.076074,42.076074,42.076074,0,42.076074,42.076074,0,4.018923,4,4,0.031422,4,4.094892,0.094892,-5.340002,-5.5,-5.300003,0.317911,-6.100006,-4.5,1.600006,-7.927073,-8.193924,-7.911377,0.320853,-8.570648,-7.346283,1.224365,-19.14616,-19.352966,-19.16777,0.570153,-20.741928,-18.24179,2.500138,Location1
42.070489,42.076074,42.076074,0.044702,41.43764,42.076074,0.638434,4.018923,4,4,0.031422,4,4.094892,0.094892,-5.380004,-5.800003,-5.400002,0.401166,-6.100006,-4.800003,1.300003,-7.493829,-7.628815,-7.534653,0.229008,-8.005569,-7.063736,0.941833,-18.815898,-18.982574,-18.797379,0.538024,-20.371552,-17.593613,2.777939,Location1
44.686159,42.076074,42.076074,4.068105,42.076074,51.053364,8.97729,4.009434,4,4,0.018867,4,4.047168,0.047168,-5.100002,-5,-5,0.289829,-5.800003,-4.699997,1.100006,-6.956992,-6.781189,-6.922455,0.282267,-7.628815,-6.498642,1.130173,-18.059683,-18.24179,-18.056595,0.539662,-19.260376,-16.852814,2.407562,Location1
42.076074,42.076074,42.076074,0,42.076074,42.076074,0,4.004717,4,4,0.01415,4,4.047168,0.047168,-4.996668,-4.800003,-5,0.308204,-5.600006,-4.5,1.100006,-6.881645,-6.875366,-6.875366,0.222785,-7.346283,-6.498642,0.847641,-17.618296,-17.315811,-17.501007,0.475736,-18.704773,-16.94542,1.759353,Location1
42.0352,42.076074,42.007411,0.085316,40.827854,42.076074,1.248221,4.009434,4,4,0.018867,4,4.047168,0.047168,-4.726668,-4.800003,-4.75,0.314043,-5.300003,-4.199997,1.100006,-6.630496,-6.592835,-6.592835,0.154946,-6.969544,-6.310272,0.659272,-17.757193,-18.426987,-17.686188,0.471967,-18.612167,-16.94542,1.666747,Location1
42.054298,42.076074,42.076074,0.048978,41.798102,42.076074,0.277972,4.009434,4,4,0.018867,4,4.047168,0.047168,-4.556668,-4.300003,-4.5,0.454375,-5.300003,-3.5,1.800003,-6.168997,-6.21608,-6.168999,0.223871,-6.592835,-5.651001,0.941834,-16.963936,-17.03801,-16.991715,0.444984,-17.96399,-16.204636,1.759354,Location1
42.069757,42.076074,42.076074,0.019846,42.007411,42.076074,0.068664,4.01415,4,4,0.021615,4,4.047168,0.047168,-4.500001,-4.300003,-4.5,0.359629,-5.300003,-3.699997,1.600006,-6.322829,-6.21608,-6.21608,0.367784,-6.969544,-5.651001,1.318543,-17.167651,-17.686188,-17.176911,0.830837,-18.612167,-15.649048,2.963119,Location1
53.524618,42.076074,42.076074,11.541051,42.007411,65.158369,23.150958,4.009434,4,4,0.018867,4,4.047168,0.047168,-4.380002,-4.5,-4.5,0.404476,-5.100006,-3.5,1.600006,-5.767151,-5.839356,-5.792259,0.24881,-6.21608,-5.180084,1.035996,-16.553419,-16.11203,-16.297226,0.596611,-17.593613,-15.556458,2.037156,Location1
44.913775,42.076074,42.076074,4.283174,41.868434,51.663975,9.795542,4.009434,4,4,0.018867,4,4.047168,0.047168,-3.950002,-4,-3.950005,0.26426,-4.5,-3.400009,1.099991,-5.446925,-5.556809,-5.462616,0.24084,-6.121918,-4.991699,1.130219,-15.488544,-15.463852,-15.463852,0.542012,-16.667633,-14.16748,2.500153,Location1
49.057953,42.076074,48.299467,6.947953,42.076074,57.707224,15.63115,4.090628,4.047168,4.07103,0.066393,4,4.241468,0.241468,-4.253335,-4.5,-4.400002,0.347116,-4.600006,-3.5,1.100006,-5.399834,-5.368439,-5.368439,0.257741,-6.027725,-4.80333,1.224396,-15.485459,-14.815674,-15.602753,0.682833,-16.852814,-14.352676,2.500138,Location1
46.673051,42.076074,42.076074,4.787134,41.868434,51.663975,9.795542,4.323335,4.291483,4.291483,0.116482,4.143179,4.550547,0.407368,-4.406668,-4.300003,-4.400002,0.323454,-5.100006,-3.800003,1.300003,-5.434365,-5.274246,-5.415527,0.166986,-5.839356,-5.085892,0.753464,-15.479282,-15.000855,-15.556458,0.405099,-16.204636,-14.537872,1.666764,Location1
42.067187,42.076074,42.076074,0.04772,41.583625,42.076074,0.492449,5.164345,5.116535,5.208107,0.345275,4.550547,5.685872,1.135325,-4.043334,-4,-4,0.384433,-4.800003,-3.199997,1.600006,-5.148676,-5.085892,-5.085892,0.231128,-5.556809,-4.709168,0.847641,-15.031725,-15.000855,-15.000855,0.390916,-15.926834,-14.260071,1.666763,Location1
59.642725,51.663975,62.649302,8.54201,42.076074,68.500897,26.424823,13.09345,19.700079,13.011279,6.519015,6.318561,19.932383,13.613822,-4.056668,-4,-4,0.218606,-4.5,-3.5,1,-5.085888,-5.274246,-5.180084,0.234515,-5.556809,-4.520783,1.036026,-14.911346,-14.908249,-14.908249,0.537008,-16.389832,-13.982269,2.407563,Location1
47.205518,48.562696,48.562696,3.812474,41.655707,51.572784,9.917077,44.765457,39.34149,44.953293,5.364475,38.882988,50.91643,12.033442,-4.633336,-4.600006,-4.600006,0.323867,-5.300003,-4,1.300003,-5.365299,-5.368439,-5.368439,0.205605,-5.745163,-4.991699,0.753464,-16.158335,-16.297226,-16.204636,0.598554,-17.315811,-14.908249,2.407562,Location1
42.062015,42.076074,42.076074,0.041034,41.9382,42.076074,0.137874,66.966891,71.53256,67.576114,5.3468,59.997803,73.22954,13.231737,-5.20667,-5,-5.100006,0.296574,-5.800003,-4.699997,1.100006,-5.861331,-5.745163,-5.839356,0.235376,-6.310272,-5.368439,0.941833,-14.957647,-15.18605,-15.000855,0.413927,-15.649048,-14.16748,1.481568,Location1
42.074701,42.076074,42.076074,0.009613,42.007411,42.076074,0.068664,81.659893,75.85077,81.970395,5.511878,74.96677,88.33769,13.37092,-5.360002,-5.100006,-5.300003,0.393783,-6.299988,-4.800003,1.499985,-6.062256,-6.121918,-6.121918,0.201242,-6.40445,-5.368439,1.036011,-14.908262,-15.18605,-14.908249,0.367291,-15.649048,-14.16748,1.481568,Location1
48.72102,42.076074,42.076074,6.788574,41.655707,55.973013,14.317306,96.174079,99.32497,96.47114,3.29193,91.49971,100.49619,8.99648,-5.033335,-5,-5,0.287906,-5.600006,-4.5,1.100006,-5.69494,-5.745163,-5.745163,0.235439,-6.121918,-5.274246,0.847672,-14.861964,-14.630478,-14.769371,0.426186,-15.649048,-13.889694,1.759354,Location1
53.966715,57.718527,57.718527,7.275407,42.076074,61.198838,19.122763,99.046679,90.433334,99.031275,9.086587,88.33769,109.09084,20.75315,-5.013336,-4.800003,-5,0.27536,-5.600006,-4.5,1.100006,-5.745171,-6.027725,-5.745163,0.316135,-6.40445,-4.991699,1.412751,-15.028639,-15.09346,-15.09346,0.730349,-16.297226,-13.704498,2.592728,Location1
55.038428,62.891484,51.572784,8.400278,42.076074,62.891484,20.81541,115.551041,114.328156,115.67633,1.540554,112.99572,118.420494,5.424774,-4.966668,-5,-5,0.184993,-5.5,-4.699997,0.800003,-5.544247,-5.556809,-5.556809,0.21302,-5.933533,-5.085892,0.847641,-14.466877,-14.723068,-14.445267,0.458452,-15.556458,-13.334091,2.222366,Location1
44.070358,42.076074,42.076074,3.891507,42.076074,51.663975,9.587901,117.46408,117.04037,117.04037,1.632465,114.328156,119.816925,5.488769,-5.14667,-5.300003,-5.100006,0.227646,-5.800003,-4.699997,1.100006,-5.782844,-5.745163,-5.745163,0.18456,-6.40445,-5.462616,0.941834,-14.865048,-14.723068,-14.908249,0.505337,-16.389832,-13.797089,2.592743,Location1
42.068641,42.076074,42.076074,0.027577,41.9382,42.076074,0.137874,116.095092,115.67633,115.67633,1.613434,112.99572,118.420494,5.424774,-5.20667,-5.100006,-5.100006,0.264492,-5.600006,-4.5,1.100006,-5.500298,-5.556809,-5.556809,0.193934,-5.933533,-5.180084,0.753449,-14.22921,-14.260071,-14.260071,0.419822,-15.18605,-13.426697,1.759353,Location1
50.491183,42.076074,42.076074,9.993279,41.9382,62.953526,21.015326,110.254639,110.37723,110.37723,1.21589,107.81942,111.67879,3.85937,-4.763335,-4.800003,-4.75,0.271397,-5.300003,-4.199997,1.100006,-5.224024,-5.085892,-5.274246,0.255899,-5.651001,-4.426605,1.224396,-14.485397,-14.260071,-14.398972,0.449636,-15.463852,-13.704498,1.759354,Location1
42.076074,42.076074,42.076074,0,42.076074,42.076074,0,105.703705,105.320915,105.320915,1.582786,104.09343,109.09084,4.99741,-4.646668,-4.5,-4.600006,0.226177,-5.100006,-4.199997,0.900009,-5.07647,-4.991699,-5.038795,0.196586,-5.556809,-4.709168,0.847641,-14.445272,-14.074875,-14.352676,0.502652,-15.649048,-13.519287,2.129761,Location1
50.428999,42.076074,46.812955,8.37834,42.076074,58.899518,16.823444,102.768856,102.88027,102.88027,1.37014,100.49619,105.320915,4.824725,-4.850001,-5,-5,0.252653,-5.300003,-4.300003,1,-5.450064,-4.991699,-5.509705,0.515712,-6.121918,-4.614975,1.506943,-14.849616,-14.445267,-14.908264,0.96126,-16.575027,-13.241501,3.333526,Location1
49.921549,48.659386,48.659386,1.923655,42.076074,51.663975,9.587901,124.132971,127.04991,124.83746,2.594385,119.816925,127.04991,7.232985,-48.583324,-47.59999,-48.44999,0.905203,-49.899994,-47.499985,2.400009,9.719712,10.077606,9.747971,0.455208,9.04158,10.45433,1.41275,10.306143,11.482132,10.093163,0.924788,9.0746,11.574738,2.500138,Location1
42.076074,42.076074,42.076074,0,42.076074,42.076074,0,115.333412,119.816925,116.35835,3.803285,109.09084,119.816925,10.726085,-52.11999,-53.499985,-52.099991,1.586485,-54.199997,-49.999985,4.200012,8.294406,8.947418,8.335221,0.581061,7.534668,9.04158,1.506912,7.204111,9.0746,7.130036,1.581125,4.907684,9.537582,4.629898,Location1
42.074413,42.076074,42.076074,0.01055,42.007411,42.076074,0.068664,103.790752,107.81942,104.12205,3.606994,99.32497,107.81942,8.49445,-52.686661,-52.699997,-52.699997,0.229105,-53.199997,-52.399994,0.800003,7.770116,7.723023,7.723023,0.134852,7.534668,8.193939,0.659271,6.096019,6.11145,6.11145,0.349003,5.463272,6.852234,1.388962,Location1
55.946471,50.955494,50.96778,5.565877,50.955494,62.378515,11.423021,92.327199,95.89252,92.604127,3.68074,87.30817,97.02327,9.7151,-52.703326,-52.59999,-52.649994,0.215226,-53.09999,-52.399994,0.699996,7.672794,7.723023,7.675926,0.130352,7.440476,8.005585,0.56511,5.858351,6.11145,5.879959,0.336369,5.185471,6.852234,1.666763,Location1
57.855949,42.076074,45.736257,16.696953,42.007411,76.28362,34.276209,77.148642,74.09305,76.750475,2.574579,74.09305,81.37807,7.28502,-52.72666,-52.699997,-52.699997,0.218987,-53.199997,-52.399994,0.800003,7.729304,7.723023,7.723023,0.13742,7.534668,8.099747,0.565079,5.636118,5.648453,5.648453,0.294507,5.000275,6.296661,1.296387,Location1
53.321563,50.781522,50.781522,4.203916,42.076074,58.39202,16.315946,36.489934,31.857273,36.786844,6.272233,29.347424,43.71917,14.371746,-52.663328,-52.699997,-52.699997,0.21677,-53.399994,-52.299988,1.100006,7.600585,7.62883,7.62883,0.148219,7.346298,8.005585,0.659287,5.799707,6.11145,5.833664,0.366889,5.000275,6.667038,1.666763,Location1
47.868736,42.076074,42.076074,6.378316,42.076074,56.069142,13.993068,55.931886,59.298542,55.957255,2.887633,52.124325,59.298542,7.174217,-52.729994,-52.699997,-52.699997,0.239653,-53.699997,-52.399994,1.300003,7.506404,7.534668,7.534668,0.094648,7.346298,7.62883,0.282532,5.475612,5.463272,5.463272,0.241148,4.815079,5.926254,1.111176,Location1
50.920862,51.663975,50.907094,3.272983,42.076074,58.938865,16.862791,46.038817,48.017757,46.371109,2.331601,42.70606,49.156876,6.450816,-52.669994,-52.699997,-52.699997,0.169608,-53.09999,-52.399994,0.699996,7.575471,7.62883,7.581749,0.110592,7.346298,7.817215,0.470917,5.487961,5.463272,5.463272,0.2947,4.815079,6.11145,1.296371,Location1
43.442282,42.076074,42.076074,2.596218,42.076074,48.432079,6.356004,37.753504,40.74971,37.351304,2.490388,34.98956,40.74971,5.76015,-52.599993,-52.699997,-52.59999,0.19664,-53.09999,-52.09999,1,7.468732,7.534668,7.487572,0.140013,7.157913,7.723023,0.56511,5.608338,5.463272,5.648453,0.369373,4.815079,6.204056,1.388977,Location1
46.147022,42.076074,42.076074,4.24746,42.007411,51.198133,9.190722,27.368364,29.693485,27.401111,2.068303,24.90535,29.693485,4.788135,-52.559992,-52.59999,-52.59999,0.149668,-52.899994,-52.299988,0.600006,7.456174,7.440476,7.440476,0.103412,7.157913,7.62883,0.470917,5.327458,5.463272,5.416977,0.264873,4.815079,5.833664,1.018585,Location1
45.424758,42.076074,42.076074,4.143305,42.076074,50.629578,8.553504,21.352615,20.645855,21.269019,0.872192,20.167425,22.411531,2.244106,-52.679994,-52.699997,-52.699997,0.24,-53.199997,-52.09999,1.100007,7.48443,7.440476,7.440476,0.118469,7.252106,7.817215,0.565109,5.528087,5.463272,5.463272,0.30818,4.815079,6.296661,1.481583,Location1
46.486907,42.076074,42.076074,4.691677,41.9382,51.641267,9.703067,16.334195,16.523401,16.330828,0.331665,15.766471,16.915384,1.148913,-52.373325,-52.399994,-52.399994,0.242122,-52.899994,-51.899994,1,7.471871,7.346298,7.440476,0.223321,7.157913,8.005585,0.847672,5.719458,6.01886,5.694756,0.32315,5.09288,6.389252,1.296372,Location1
48.42809,48.659386,48.659386,1.53643,42.076074,49.628853,7.552778,14.183693,13.53781,14.110885,0.597867,13.53781,15.044216,1.506406,-52.259991,-52.09999,-52.299988,0.243036,-52.899994,-51.899994,1,7.496987,7.440476,7.440476,0.207205,7.252106,8.005585,0.753479,5.595996,5.555878,5.602165,0.330149,4.907684,6.296661,1.388977,Location1
48.351423,51.641267,51.029,3.924847,42.076074,51.641267,9.565193,13.17804,13.224094,13.224094,0.099055,13.069975,13.380034,0.310059,-52.559992,-52.59999,-52.59999,0.204288,-53.09999,-52.299988,0.800002,7.380825,7.440476,7.393387,0.127487,7.157913,7.62883,0.470917,5.642292,5.833664,5.648453,0.279774,5.09288,6.389252,1.296372,Location1
45.371231,42.076074,42.076074,3.798252,42.076074,49.883092,7.807017,13.178402,13.224094,13.224094,0.138897,12.917649,13.380034,0.462384,-52.499993,-52.399994,-52.399994,0.148325,-52.899994,-52.299988,0.600006,7.42792,7.440476,7.440476,0.11073,7.157913,7.723023,0.56511,5.157695,5.185471,5.185471,0.30162,4.537293,5.833664,1.296371,Location1
49.703729,49.035729,49.714429,0.946058,48.659386,51.222028,2.562642,13.245864,13.697449,13.303893,0.406409,12.618305,13.697449,1.079144,-52.523325,-52.299988,-52.59999,0.229034,-52.899994,-52.09999,0.800004,7.42792,7.252106,7.393387,0.168014,7.157913,7.817215,0.659302,5.420056,5.648453,5.463272,0.338736,4.629898,5.926254,1.296356,Location1
71.797037,65.501618,71.174405,10.920659,50.603994,85.67326,35.069266,4.009434,4,4,0.018867,4,4.047168,0.047168,-23.643331,-43.399994,-27.75,20.573777,-44,7.5,51.5,16.990673,41.72322,10.548531,24.301073,-7.346298,59.80641,67.152708,-2.540271,11.389542,-0.231492,14.71784,-20.834534,13.148895,33.983429,Location1
67.498141,71.212477,71.212477,7.541232,54.823032,77.120069,22.297037,4.005241,4,4,0.014823,4,4.047168,0.047168,-44.303327,-44.59999,-44.299988,0.438543,-45.09999,-43.5,1.59999,-4.530219,-5.180084,-4.520798,0.631028,-5.556824,-3.484787,2.072037,11.534614,13.056305,11.528443,1.423055,9.630173,13.519302,3.889129,Location1
71.394105,72.896647,72.896647,3.984261,51.480625,73.504565,22.02394,4.008576,4,4,0.018192,4,4.047168,0.047168,-24.296666,-43.799988,-24.299995,19.517462,-44.199997,-4.300003,39.899994,-21.925877,-0.565094,-21.850525,21.236011,-43.418503,-0.37674,43.041764,13.790916,17.593613,13.750786,4.023412,8.611603,19.07518,10.463577,Location1
